041,29,"Linneus","Linn",39.87972,-93.19000,25,451.662500c,452.087500c,452.712500c,451.312500c
042,2A,"Lathrop","Clinton",39.53825,-94.33336,20,464.887500c,461.762500c,463.837500c,464.637500c,463.437500,461.387500
043,2B,"Jameson","Daviess",39.99831,-93.98333,15,451.450000c,452.100000c,452.250000c,451.725000c
044,2C,"St. Joseph West","Buchanan",39.75000,-94.84053,25,464.762500c,463.300000,463.962500c,461.912500c,464.587500,463.987500c,454.625000
045,2D,"Moberly","Randolph",39.44253,-92.43483,25,461.587500c,462.237500c,461.887500
046,2E,"Eagleville","Harrison",40.47117,-93.98719,20,463.937500c,462.062500c,461.587500
047,2F,"Sedalia","Pettis",38.85611,-93.21806,15,461.450000c,461.675000c,461.975000c,462.475000,460.650000,461.225000,461.875000,463.650000,464.350000
048,30,"Ashland","Boone",38.76919,-92.31433,25,464.762500c,463.962500c,461.912500,461.525000,461.767500
049,31,"Tipton","Cooper",38.70528,-92.76833,25,454.475000c,454.625000c,454.550000c,454.375000c,463.525000,464.100000,464.750000,452.012500
050,32,"Cole Camp","Benton",38.38639,-93.10833,25,463.937500c,463.337500c,464.687500c,461.812500c,452.387500,462.087500,451.987500,461.562500
051,33,"Shawnee Mound","Henry",38.50392,-93.75828,25,461.950000c,463.275000,463.575000,454.625000c,454.175000c
052,34,"Sedalia","Pettis",38.72389,-93.22861,21,461.487500c,463.312500c,463.712500c,464.787500,452.262500
053,35,"Chapel Hill","Johnson",38.89278,-94.03467,22,463.212500c,461.887500c,461.412500,464.587500,454.625000c
